"Right knee joint,",Knee,,,,,,,,,,,,,,
"Right knee.,",Knee,,,,,,,,,,,,,,
"Right lacrimal gland,",Lacrimal Gland,,,,,,,,,,,,,,
"Right lacrimal gland and duct,",Lacrimal Gland,,,,,,,,,,,,,,
"Right lacrimal passage,",Lacrimal Passage,,,,,,,,,,,,,,
"Right lacrimal passage.,",Lacrimal Passage,,,,,,,,,,,,,,
"Right leg,",legs,,,,,,,,,,,,,,
"Right lesser toe,",toe,,,,,,,,,,,,,,
"Right lesser toe(s),",toe,,,,,,,,,,,,,,
"Right lesser toes,",toe,,,,,,,,,,,,,,
"Right limb,",Right limb,,,,,,,,,,,,,,
"Right little finger,",Finger,,,,,,,,,,,,,,
"Right little finger.,",Finger,,,,,,,,,,,,,,
"Right lower back,",back,,,,,,,,,,,,,,
"Right lower extremities,",Extremities,,,,,,,,,,,,,,
"Right lower extremity,",Lower Extremity,,,,,,,,,,,,,,
"Right lower eyelid,",eye,,,,,,,,,,,,,,
"Right lower eyelid and periocular area,",eye,periocular area,,,,,,,,,,,,,
"Right lower eyelid.,",eye,,,,,,,,,,,,,,
"Right lower leg,",legs,,,,,,,,,,,,,,
"Right lower leg.,",legs,,,,,,,,,,,,,,
"Right lower limb,",lower limb,,,,,,,,,,,,,,
"Right lower limb - Short bones,",lower limb,,,,,,,,,,,,,,
"Right lower limb.,",lower limb,,,,,,,,,,,,,,
"Right lung,",lungs,,,,,,,,,,,,,,
"Right main bronchus,",Bronchioles,,,,,,,,,,,,,,
"Right male breast,",Male Breast,,,,,,,,,,,,,,
"Right metatarsal,",Metatarsal,,,,,,,,,,,,,,
"Right middle ear and mastoid.,",Ear,,,,,,,,,,,,,,
"Right middle finger,",Finger,,,,,,,,,,,,,,
"Right midfoot,",Foot,,,,,,,,,,,,,,
"Right midfoot.,",Foot,,,,,,,,,,,,,,
"Right orbit,",Orbit,,,,,,,,,,,,,,
"Right orbit.,",Orbit,,,,,,,,,,,,,,
"Right ovary,",ovaries,,,,,,,,,,,,,,
"Right ovary and fallopian tube,",ovaries,fallopian tube,,,,,,,,,,,,,
"Right palm,",Palm,,,,,,,,,,,,,,
"Right patella,",patella,,,,,,,,,,,,,,
"Right proximal femur,",femur,,,,,,,,,,,,,,
"Right proximal humerus.,",Humerus,,,,,,,,,,,,,,
"Right proximal lower extremity,",Lower Extremity,,,,,,,,,,,,,,
"Right proximal tibia,",tibia,,,,,,,,,,,,,,
"Right pulmonary blood vessels,",blood vessels,,,,,,,,,,,,,,
"Right pulmonary blood vessels.,",blood vessels,,,,,,,,,,,,,,
"Right quadriceps muscle,",Quadriceps Muscle,,,,,,,,,,,,,,
"Right radius,",radius,,,,,,,,,,,,,,
"Right radius and ulna,",radius,ulna,,,,,,,,,,,,,
"Right radius.,",radius,,,,,,,,,,,,,,
"Right renal artery,",Renal Artery,,,,,,,,,,,,,,
"Right renal pelvis,",pelvis,,,,,,,,,,,,,,
"Right renal vein,",Renal Artery,,,,,,,,,,,,,,
"Right ring finger,",Finger,,,,,,,,,,,,,,
"Right ring finger.,",Finger,,,,,,,,,,,,,,
"Right scapula,",Scapula,,,,,,,,,,,,,,
"Right scapular region,",Scapula,,,,,,,,,,,,,,
"Right shoulder,",Shoulder,,,,,,,,,,,,,,
"Right shoulder and upper arm,",Shoulder,,,,,,,,,,,,,,
"Right shoulder and upper arm.,",Shoulder,,,,,,,,,,,,,,
"Right shoulder and upper limb,",upper limb,,,,,,,,,,,,,,
"Right shoulder.,",Shoulder,,,,,,,,,,,,,,
"Right side of the brain,",Brain,,,,,,,,,,,,,,
"Right sternoclavicular joint,",Sternoclavicular joint,,,,,,,,,,,,,,
"Right sternoclavicular joint.,",Sternoclavicular joint,,,,,,,,,,,,,,
"Right subclavian vein,",Subclavian Vein,,,,,,,,,,,,,,
"Right talus,",Talus,,,,,,,,,,,,,,
"Right testis,",testes,,,,,,,,,,,,,,
"Right thigh,",Thigh,,,,,,,,,,,,,,
"Right thigh and lower leg,",legs,,,,,,,,,,,,,,
"Right thigh.,",Thigh,,,,,,,,,,,,,,
"Right thumb,",Thumb,,,,,,,,,,,,,,
"Right thumb (nail),",Thumb,,,,,,,,,,,,,,
"Right thumb.,",Thumb,,,,,,,,,,,,,,
"Right tibia,",tibia,,,,,,,,,,,,,,
"Right tibial vein,",Tibial Vein,,,,,,,,,,,,,,
"Right toe(s),",toe,,,,,,,,,,,,,,
"Right toe(s) (nail),",toe,,,,,,,,,,,,,,
"Right ulna,",ulna,,,,,,,,,,,,,,
"Right ulna and radius,",ulna,radius,,,,,,,,,,,,,
"Right ulna.,",ulna,,,,,,,,,,,,,,
"Right upper arm,",Arms,,,,,,,,,,,,,,
"Right upper arm and forearm,",Forearm,,,,,,,,,,,,,,
"Right upper arm.,",Arms,,,,,,,,,,,,,,
"Right upper back,",back,,,,,,,,,,,,,,
"Right upper extremity,",Upper Extremity,,,,,,,,,,,,,,
"Right upper eyelid,",periocular area,,,,,,,,,,,,,,
"Right upper eyelid and periocular area,",periocular area,,,,,,,,,,,,,,
"Right upper eyelid and periocular area.,",periocular area,,,,,,,,,,,,,,
"Right upper eyelid.,",periocular area,,,,,,,,,,,,,,
"Right upper limb,",upper limb,,,,,,,,,,,,,,
"Right upper limb above elbow,",upper limb,,,,,,,,,,,,,,
"Right upper limb below elbow,",upper limb,,,,,,,,,,,,,,
"Right upper limb, including shoulder.,",upper limb,Shoulder,,,,,,,,,,,,,
"Right upper limb.,",upper limb,,,,,,,,,,,,,,
"Right ureter,",ureters,,,,,,,,,,,,,,
"Right vertebral artery,",vertebral artery,,,,,,,,,,,,,,
"Right wrist,",Wrist,,,,,,,,,,,,,,
"Right wrist and hand,",hand,,,,,,,,,,,,,,
"Right wrist and hand.,",hand,,,,,,,,,,,,,,
"Right wrist, hand and finger(s),",hand,Finger,,,,,,,,,,,,,
"Right wrist, hand, and finger(s),",hand,Finger,,,,,,,,,,,,,
"Right wrist, hand, and finger(s).,",hand,Finger,,,,,,,,,,,,,
"Right wrist, hand, and fingers,",hand,Finger,,,,,,,,,,,,,
"Right wrist.,",Wrist,,,,,,,,,,,,,,
"Ring Finger,",Finger,,,,,,,,,,,,,,
"Ring finger,",Finger,,,,,,,,,,,,,,
"Round ligament,",Round ligament,,,,,,,,,,,,,,
"Round ligament.,",Round ligament,,,,,,,,,,,,,,
"Sacral and sacrococcygeal region,",Sacral region,,,,,,,,,,,,,,
"Sacral region,",Sacral region,,,,,,,,,,,,,,
"Sacral spinal cord,",Spinal Cord,,,,,,,,,,,,,,
"Sacral spine,",Spinal Cord,,,,,,,,,,,,,,
"Sacrococcygeal region,",Sacrococcygeal region,,,,,,,,,,,,,,
"Sacroiliac joint,",Sacroiliac joint,,,,,,,,,,,,,,
"Sacroiliac joints,",Sacroiliac joint,,,,,,,,,,,,,,
"Sacrum,",Sacrum,,,,,,,,,,,,,,
"Sacrum and sacrococcygeal region,",Sacrum,,,,,,,,,,,,,,
"Salivary Gland,",Salivary Gland,,,,,,,,,,,,,,
"Salivary Glands,",Salivary Gland,,,,,,,,,,,,,,
"Salivary gland,",Salivary Gland,,,,,,,,,,,,,,
"Salivary glands,",Salivary Gland,,,,,,,,,,,,,,
"Salivary glands and ducts,",Salivary Gland,,,,,,,,,,,,,,
"Scalp,",Scalp,,,,,,,,,,,,,,
"Scalp and Neck,",Scalp,neck,,,,,,,,,,,,,
"Scalp and neck,",Scalp,neck,,,,,,,,,,,,,
"Scapula,",Scapula,,,,,,,,,,,,,,
"Scapula and long bones of left upper limb,",upper limb,,,,,,,,,,,,,,
"Scapula and long bones of right upper limb.,",upper limb,,,,,,,,,,,,,,
"Scapula and long bones of unspecified upper limb,",upper limb,,,,,,,,,,,,,,
"Scapula, Long bones of left upper limb,",Scapula,upper limb,,,,,,,,,,,,,
"Scapula, Long bones of unspecified upper limb,",Scapula,upper limb,,,,,,,,,,,,,
"Scapula, long bones of right upper limb,",Scapula,upper limb,,,,,,,,,,,,,
"Scapular region,",Scapula,,,,,,,,,,,,,,
"Scrotum,",Scrotum,,,,,,,,,,,,,,
"Scrotum and Testes,",Scrotum,Testes,,,,,,,,,,,,,
"Scrotum and Testis,",Scrotum,Testes,,,,,,,,,,,,,
"Scrotum and testes,",Scrotum,Testes,,,,,,,,,,,,,
"Scrotum and testis,",Scrotum,Testes,,,,,,,,,,,,,
"Second cervical vertebra,",Spinal Cord,,,,,,,,,,,,,,
"Second cervical vertebra (axis),",Spinal Cord,,,,,,,,,,,,,,
"Second cervical vertebra.,",Spinal Cord,,,,,,,,,,,,,,
"Second lumbar vertebra,",Spinal Cord,,,,,,,,,,,,,,
"Second metacarpal bone,",Metacarpal,,,,,,,,,,,,,,
"Second metacarpal bone, left hand,",hand,,,,,,,,,,,,,,
"Second metacarpal bone, right hand,",hand,,,,,,,,,,,,,,
"Second metatarsal bone,",Metatarsal,,,,,,,,,,,,,,
"Second metatarsal bone, left foot,",Foot,,,,,,,,,,,,,,
"Second metatarsal bone, left foot.,",Foot,,,,,,,,,,,,,,
"Second metatarsal bone, right foot,",Foot,,,,,,,,,,,,,,
"Seminal vesicle,",Seminal vesicle,,,,,,,,,,,,,,
"Seminal vesicles,",Seminal vesicle,,,,,,,,,,,,,,
"Sense organs,",Sense organs,,,,,,,,,,,,,,
"Sensory system,",Sense organs,,,,,,,,,,,,,,
"Seventh cervical vertebra,",Spinal Cord,,,,,,,,,,,,,,
"Sex organs,",penis,,,,,,,,,,,,,,
"Sex organs.,",penis,,,,,,,,,,,,,,
"Sexual dysfunction,",penis,,,,,,,,,,,,,,
"Sexual function,",penis,,,,,,,,,,,,,,
"Sexual organs,",penis,,,,,,,,,,,,,,
"Shaft of radius,",radius,,,,,,,,,,,,,,
"Short bones of unspecified lower limb,",lower limb,,,,,,,,,,,,,,
"Short bones of unspecified upper limb,",upper limb,,,,,,,,,,,,,,
"Shoulder,",Shoulder,,,,,,,,,,,,,,
"Shoulder and Upper Arm,",Shoulder,,,,,,,,,,,,,,
"Shoulder and Upper Limb,",upper limb,,,,,,,,,,,,,,
"Shoulder and Upper limb.,",upper limb,,,,,,,,,,,,,,
"Shoulder and upper arm,",Shoulder,,,,,,,,,,,,,,
"Shoulder and upper arm.,",Shoulder,,,,,,,,,,,,,,
"Shoulder and upper limb,",upper limb,,,,,,,,,,,,,,
"Shoulder.,",Shoulder,,,,,,,,,,,,,,
"Shoulders,",Shoulder,,,,,,,,,,,,,,
"Sigmoid Colon,",Colon,,,,,,,,,,,,,,
"Sigmoid colon,",Colon,,,,,,,,,,,,,,
"Sigmoid colon.,",Colon,,,,,,,,,,,,,,
"Sinus,",Sinus,,,,,,,,,,,,,,
"Sinuses,",Sinus,,,,,,,,,,,,,,
"Sinuses, Brain,",Sinus,Brain,,,,,,,,,,,,,
"Sinuses, Lungs, Brain,",Sinus,Lungs,Brain,,,,,,,,,,,,
"Sixth cervical vertebra,",Spinal Cord,,,,,,,,,,,,,,
"Sixth cervical vertebra.,",Spinal Cord,,,,,,,,,,,,,,
"Skeletal muscles,",Skeleton,,,,,,,,,,,,,,
"Skeleton,",Skeleton,,,,,,,,,,,,,,
"Skin,",Skin,,,,,,,,,,,,,,
"Skin and Subcutaneous Tissue,",Skin,,,,,,,,,,,,,,
"Skin and mucous membrane,",Skin,,,,,,,,,,,,,,
"Skin and mucous membranes,",Skin,,,,,,,,,,,,,,
"Skin and nails,",Skin,nails,,,,,,,,,,,,,
"Skin and subcutaneous tissue,",Skin,,,,,,,,,,,,,,
"Skin and subcutaneous tissue of left leg,",Skin,,,,,,,,,,,,,,
"Skin and subcutaneous tissue of right leg,",Skin,,,,,,,,,,,,,,
"Skin and subcutaneous tissue of trunk,",Skin,,,,,,,,,,,,,,
"Skin and subcutaneous tissue.,",Skin,,,,,,,,,,,,,,
"Skin of face,",Skin,,,,,,,,,,,,,,
"Skin of left lower limb,",lower limb,,,,,,,,,,,,,,
"Skin of left upper limb,",upper limb,,,,,,,,,,,,,,
"Skin of other part of trunk,",Skin,,,,,,,,,,,,,,
"Skin of other parts of face,",Skin,,,,,,,,,,,,,,
"Skin of right ear and external auricular canal,",Ear,,,,,,,,,,,,,,
"Skin of right lower limb,",lower limb,,,,,,,,,,,,,,
"Skin of right lower limb, including hip.,",Hips,lower limb,,,,,,,,,,,,,
"Skin of right upper limb, including shoulder,",upper limb,,,,,,,,,,,,,,
"Skin of right upper limb, including shoulder.,",upper limb,,,,,,,,,,,,,,
"Skin of trunk,",Skin,,,,,,,,,,,,,,
"Skin of unspecified upper limb,",upper limb,,,,,,,,,,,,,,
"Skin of unspecified upper limb, including shoulder,",upper limb,,,,,,,,,,,,,,
"Skin, Eyes, Mouth, Liver, Lungs, Esophagus, Intestines, Genitalia, Joints,",Skin,eye,Mouth,Liver,Lungs,Esophagus,small intestine,Genitalia,Joints,large intestine,,,,,
"Skin, Eyes, Mouth, Liver, Lungs, Intestines, Joints,",Skin,eye,Mouth,Liver,Lungs,small intestine,Joints,large intestine,,,,,,,
"Skin, Liver, Intestines,",Skin,Liver,small intestine,large intestine,,,,,,,,,,,
"Skin, hair, teeth,",Skin,hair,teeth,,,,,,,,,,,,
"Skin, lymph nodes of inguinal region, lower limb,",Skin,lymph nodes of inguinal region,lower limb,,,,,,,,,,,,
"Skin, mucous membranes, lymph nodes, and blood vessels.,",Skin,mucous membranes,lymph nodes,blood vessels,,,,,,,,,,,
"Skin, muscles, and respiratory system.,",Skin,muscles,Nose,Mouth,Pharynx,Larynx,Trachea,Bronchi,Bronchioles,Lungs,Alveoli,Diaphragm,,,
"Skull,",Skull,,,,,,,,,,,,,,
"Skull.,",Skull,,,,,,,,,,,,,,
"Small Intestine,",Small Intestine,,,,,,,,,,,,,,
"Small and large intestine,",Small intestine,large intestine,,,,,,,,,,,,,
"Small intestine,",Small intestine,,,,,,,,,,,,,,
"Small intestine, large intestine,",Small intestine,large intestine,,,,,,,,,,,,,
"Small intestine, large intestine, joints - knees, hips, shoulders, bones - Tibia, Femur, Humerus, Pelvis, Ribs, Skull, Spine (vertebrae), muscles - Biceps, Triceps, Deltoids.,",Small intestine,large intestine,Knee,Hips,Shoulder,Tibia,femur,Humerus,Pelvis,Ribs,Skull,Spinal Cord,Biceps,Triceps,Deltoids
"Small intestine, large intestine, rectum,",Small intestine,large intestine,rectum,,,,,,,,,,,,
"Soft tissue of the right lower leg,",legs,,,,,,,,,,,,,,
"Soft tissues of limb,",limb,,,,,,,,,,,,,,
"Speech and language areas of the brain,",Brain,,,,,,,,,,,,,,
"Spermatic cord,",spermatic cord,,,,,,,,,,,,,,
"Spermatic cord, tunica vaginalis, and vas deferens,",spermatic cord,,,,,,,,,,,,,,
"Sphenoid sinus,",sinus,,,,,,,,,,,,,,
"Sphenoidal Sinus,",sinus,,,,,,,,,,,,,,
"Spinal Cord,",Spinal Cord,,,,,,,,,,,,,,
"Spinal Meninges,",Spinal Cord,,,,,,,,,,,,,,
"Spinal cord,",Spinal cord,,,,,,,,,,,,,,
"Spine,",Spinal Cord,,,,,,,,,,,,,,
"Spine (cervical vertebrae),",Spinal Cord,,,,,,,,,,,,,,
"Spine (lumbar region),",Spinal Cord,,,,,,,,,,,,,,
"Spine (lumbar spinal cord),",Spinal Cord,,,,,,,,,,,,,,
"Spine (lumbar vertebra),",Spinal Cord,,,,,,,,,,,,,,
"Spine (lumbosacral region),",Spinal Cord,,,,,,,,,,,,,,
"Spine (lumbosacral),",Spinal Cord,,,,,,,,,,,,,,
"Spine (sacral and sacrococcygeal region),",Spinal Cord,,,,,,,,,,,,,,
"Spine (vertebrae),",Spinal Cord,,,,,,,,,,,,,,
"Spleen,",Spleen,,,,,,,,,,,,,,
"Spleen, Liver, Bones,",Spleen,Liver,Bones,,,,,,,,,,,,
"Splenic vein,",Spleen,,,,,,,,,,,,,,
"Sterno-Clavicular Joint,",Sternoclavicular joint,,,,,,,,,,,,,,
"Sternoclavicular joint,",Sternoclavicular joint,,,,,,,,,,,,,,
"Sternoclavicular joint.,",Sternoclavicular joint,,,,,,,,,,,,,,
"Sternum,",Sternum,,,,,,,,,,,,,,
"Sternum.,",Sternum,,,,,,,,,,,,,,
"Stomach,",Stomach,,,,,,,,,,,,,,
"Stomach and Duodenum,",Stomach,Duodenum,,,,,,,,,,,,,
"Stomach and duodenum,",Stomach,Duodenum,,,,,,,,,,,,,
"Stump,",Stump,,,,,,,,,,,,,,
"Subclavian vein,",Subclavian Vein,,,,,,,,,,,,,,
"Subcutaneous tissue of the chest,",Chest,,,,,,,,,,,,,,
"Sublingual gland,",Sublingual gland,,,,,,,,,,,,,,
"Sublingual salivary glands,",Sublingual gland,,,,,,,,,,,,,,
"Submandibular gland,",Mandibular,,,,,,,,,,,,,,
"Superficial vein at shoulder and upper arm level,",Shoulder,,,,,,,,,,,,,,
"Superficial vein at shoulder and upper arm level.,",Shoulder,,,,,,,,,,,,,,
"Superior mesenteric artery,",Superior mesenteric vein,,,,,,,,,,,,,,
"Superior mesenteric vein,",Superior mesenteric vein,,,,,,,,,,,,,,
"Superior vena cava,",Vena cava,,,,,,,,,,,,,,
"Systemic anti-infectives and antiparasitics affect the Liver.,",liver,,,,,,,,,,,,,,
"Talus,",Talus,,,,,,,,,,,,,,
"Tarsal Bones,",Tarsal Bones,,,,,,,,,,,,,,
"Tarsal bone(s) of left foot,",Foot,,,,,,,,,,,,,,
"Tarsal joint of left foot,",Foot,,,,,,,,,,,,,,
"Tarsal joint of left foot.,",Foot,,,,,,,,,,,,,,
"Tarsal joint of right foot,",Foot,,,,,,,,,,,,,,
"Tarsal joint of the foot,",Foot,,,,,,,,,,,,,,
"Tarsal joint of the foot.,",Foot,,,,,,,,,,,,,,
"Tarsometatarsal joint of left foot,",Foot,,,,,,,,,,,,,,
"Tarsometatarsal joint of right foot,",Foot,,,,,,,,,,,,,,
"Tarsus,",Tarsus,,,,,,,,,,,,,,
"Teeth,",Teeth,,,,,,,,,,,,,,
"Teeth and supporting structures,",Teeth,,,,,,,,,,,,,,
"Teeth.,",Teeth,,,,,,,,,,,,,,
"Temporal Bone,",Temporal Bone,,,,,,,,,,,,,,
"Temporal Bones,",Temporal Bones,,,,,,,,,,,,,,
"Temporal arteries,",Temporal arteries,,,,,,,,,,,,,,
"Temporomandibular Joint,",Mandibular,,,,,,,,,,,,,,
"Temporomandibular area,",Mandibular,,,,,,,,,,,,,,
"Temporomandibular joint,",Mandibular,,,,,,,,,,,,,,
"Temporomandibular joint.,",Mandibular,,,,,,,,,,,,,,
"Tendon,",Tendon,,,,,,,,,,,,,,
"Tendon sheath,",Tendon,,,,,,,,,,,,,,
"Tendon sheath, left lower leg,",legs,,,,,,,,,,,,,,
"Tendons,",Tendon,,,,,,,,,,,,,,
"Testes,",Testes,,,,,,,,,,,,,,
"Testicle,",Testes,,,,,,,,,,,,,,
"Testicles,",Testes,,,,,,,,,,,,,,
"Testicular Prosthesis,",Testes,,,,,,,,,,,,,,
"Testicular prosthetic implant,",Testes,,,,,,,,,,,,,,
"Testis,",Testes,,,,,,,,,,,,,,
"Testis and Scrotum,",Testes,Scrotum,,,,,,,,,,,,,
"Testis and scrotum,",Testes,Scrotum,,,,,,,,,,,,,
"Theater (live) affects the Ears.,",Ear,,,,,,,,,,,,,,
"Thigh,",Thigh,,,,,,,,,,,,,,
"Thigh and lower leg,",legs,,,,,,,,,,,,,,
"Thigh.,",Thigh,,,,,,,,,,,,,,
"Thighs,",Thigh,,,,,,,,,,,,,,
"Third Lumbar Vertebra,",Spinal Cord,,,,,,,,,,,,,,
"Third Metacarpal Bone,",Metacarpal,,,,,,,,,,,,,,
"Third cervical vertebra,",Spinal Cord,,,,,,,,,,,,,,
"Third cervical vertebra.,",Spinal Cord,,,,,,,,,,,,,,
"Third lumbar vertebra,",Spinal Cord,,,,,,,,,,,,,,
"Third lumbar vertebra.,",Spinal Cord,,,,,,,,,,,,,,
"Third metacarpal bone,",Metacarpal,,,,,,,,,,,,,,
"Third metacarpal bone, left hand,",hand,,,,,,,,,,,,,,
"Third metacarpal bone, left hand.,",hand,,,,,,,,,,,,,,
"Third metacarpal bone, right hand,",hand,,,,,,,,,,,,,,
"Third metatarsal bone,",Metatarsal,,,,,,,,,,,,,,
"Third metatarsal bone, left foot,",Foot,,,,,,,,,,,,,,
"Thoracic Aorta,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic Cage,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic Cavity,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic Spinal Cord,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic Spine,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic Spine (vertebrae),",Spinal Cord,,,,,,,,,,,,,,
"Thoracic Trachea,",Trachea,,,,,,,,,,,,,,
"Thoracic Vertebra,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic Vertebrae,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic Wall,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic and lumbar vertebrae.,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic aorta,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic cage,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic cavity,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic cavity.,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic organs,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic region,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic region of the spine.,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic region.,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic spinal cord,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic spinal cord.,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic spine,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic spine (vertebrae),",Spinal Cord,,,,,,,,,,,,,,
"Thoracic spine.,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic sympathetic nervous system,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic trachea,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic trachea.,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic veins,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic vertebra,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic vertebra.,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic vertebrae,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic vertebrae (spine),",Spinal Cord,,,,,,,,,,,,,,
"Thoracic vertebrae.,",Spinal Cord,,,,,,,,,,,,,,
"Thoracic wall,",Thoracic wall,,,,,,,,,,,,,,
"Thoracic wall.,",Thoracic wall,,,,,,,,,,,,,,
"Thoracoabdominal aorta,",Thoracoabdominal aorta,,,,,,,,,,,,,,
"Thoracoabdominal aortic aneurysm,",Thoracoabdominal aorta,,,,,,,,,,,,,,
"Thorax,",Thorax,,,,,,,,,,,,,,
"Thorax.,",Thorax,,,,,,,,,,,,,,
"Throat,",Throat,,,,,,,,,,,,,,
"Throat and eyes.,",Throat,eye,,,,,,,,,,,,,
"Throat, Joints, Kidneys.,",Throat,kidneys,,,,,,,,,,,,,
"Thumb,",Thumb,,,,,,,,,,,,,,
"Thumb.,",Thumb,,,,,,,,,,,,,,
"Thymus,",Thymus,,,,,,,,,,,,,,
"Thyroid,",Thyroid gland,,,,,,,,,,,,,,
"Thyroid Gland,",Thyroid Gland,,,,,,,,,,,,,,
"Thyroid Gland.,",Thyroid Gland,,,,,,,,,,,,,,
"Thyroid gland,",Thyroid gland,,,,,,,,,,,,,,
"Thyroid region,",Thyroid gland,,,,,,,,,,,,,,
"Tibia,",Tibia,,,,,,,,,,,,,,
"Tibia and Fibula,",Tibia,fibula,,,,,,,,,,,,,
"Tibia and Fibula.,",Tibia,fibula,,,,,,,,,,,,,
"Tibia.,",Tibia,,,,,,,,,,,,,,
"Tibial artery,",Tibial Vein,,,,,,,,,,,,,,
"Tibial vein,",Tibial Vein,,,,,,,,,,,,,,
"Tibial veins,",Tibial Vein,,,,,,,,,,,,,,
"Tinea barbae: Beard area\nTinea capitis: Scalp,",scalp,,,,,,,,,,,,,,
"Toe,",toe,,,,,,,,,,,,,,
"Toe Joint,",toe,,,,,,,,,,,,,,
"Toe joints,",toe,,,,,,,,,,,,,,
"Toe(s),",toe,,,,,,,,,,,,,,
"Toes,",toe,,,,,,,,,,,,,,
"Tongue,",tongue,,,,,,,,,,,,,,
"Tonsil,",Tonsils,,,,,,,,,,,,,,
"Tonsillar pillar (anterior) (posterior),",Tonsils,,,,,,,,,,,,,,
"Tonsils,",Tonsils,,,,,,,,,,,,,,
"Tonsils and adenoids,",Tonsils,Adenoids,,,,,,,,,,,,,
"Tooth,",teeth,,,,,,,,,,,,,,
"Torso,",Torso,,,,,,,,,,,,,,
"Trachea,",Trachea,,,,,,,,,,,,,,
"Trachea, Bronchus, Lung,",Trachea,Bronchioles,Lungs,,,,,,,,,,,,
"Transverse Colon,",Colon,,,,,,,,,,,,,,
"Transverse colon,",Colon,,,,,,,,,,,,,,
"Triceps,",Triceps,,,,,,,,,,,,,,
"Triceps (upper arm),",Arms,,,,,,,,,,,,,,
"Triceps, right arm,",Arms,,,,,,,,,,,,,,
"Trunk,",Trunk,,,,,,,,,,,,,,
"Tubular bones and spine,",Spinal Cord,,,,,,,,,,,,,,
"Tympanic membrane,",Tympanic membrane,,,,,,,,,,,,,,
"Tympanic membrane, right ear.,",Ear,,,,,,,,,,,,,,
"Tympanum,",Tympanum,,,,,,,,,,,,,,
"Ulna,",Ulna,,,,,,,,,,,,,,
"Ulna and Radius,",ulna,radius,,,,,,,,,,,,,
"Ulna and radius,",ulna,radius,,,,,,,,,,,,,
"Unspecified Halogen Derivatives of Aliphatic and Aromatic Hydrocarbons: Skin,",Skin,,,,,,,,,,,,,,
"Unspecified Pesticide: Skin,",Skin,,,,,,,,,,,,,,
"Unspecified adverse effect of mixed bacterial vaccines without a pertussis component, initial encounter affects the Skin.,",Skin,,,,,,,,,,,,,,
"Unspecified alcohol - Brain,",Brain,,,,,,,,,,,,,,
"Unspecified alcohol: Liver,",liver,,,,,,,,,,,,,,
"Unspecified blunt objects - Head,",skull,,,,,,,,,,,,,,
"Unspecified car occupant injured in collision with fixed or stationary object in traffic accident affects the head.,",skull,,,,,,,,,,,,,,
"Unspecified car occupant injured in collision with other motor vehicles in nontraffic accident affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified car occupant injured in collision with other nonmotor vehicle in nontraffic accident affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified car occupant injured in collision with other type car in traffic accident, subsequent encounter affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified car occupant injured in collision with pedal cycle in nontraffic accident affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified car occupant injured in collision with sport utility vehicle in nontraffic accident, sequela affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified car occupant injured in noncollision transport accident in traffic accident affects the Spine (vertebrae).,",Spinal Cord,,,,,,,,,,,,,,
"Unspecified complication following infusion and therapeutic injection affects the Skin.,",Skin,,,,,,,,,,,,,,
"Unspecified complication of foreign body accidentally left in body following injection or immunization affects the Skin.,",Skin,,,,,,,,,,,,,,
"Unspecified complication of foreign body accidentally left in body following removal of catheter or packing affects the Urinary Tract.,",Catheter,,,,,,,,,,,,,,
"Unspecified complication of foreign body accidentally left in body following surgical operation - Abdomen,",Abdomen,,,,,,,,,,,,,,
"Unspecified external ear,",Ear,,,,,,,,,,,,,,
"Unspecified firearm discharge - Abdomen,",Abdomen,,,,,,,,,,,,,,
